,chembl_id,target_id,assay_type,assay_organism,raw_size,cleaned_size,cleaning_failed,cleaning_size_delta,num_pos,percentage_pos,confidence,tid,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
6649,CHEMBL1050832,101433,B,Homo sapiens,38,38,False,0.0,11.0,28.947368421052627,9,101433.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  qik,CAMK protein kinase QIK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6650,CHEMBL1050834,10967,B,Homo sapiens,38,38,False,0.0,14.0,36.8421052631579,9,10967.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ck1  ck1,CK1 protein kinase CK1 family,2,transferase,kinase_ck1,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6651,CHEMBL1050835,12915,B,Homo sapiens,38,38,False,0.0,8.0,21.05263157894737,9,12915.0,2.7.11.10,EC_NUMBER,enzyme  kinase  protein kinase  other,Other protein kinase group,2,transferase,kinase_other,kinase,I-kappa-B kinase,True,True,True,True
6652,CHEMBL1050836,10250,B,Homo sapiens,38,38,False,0.0,8.0,21.05263157894737,9,10250.0,2.7.11.18,EC_NUMBER,enzyme  kinase  protein kinase  camk  mlck,CAMK protein kinase MLCK family,2,transferase,kinase_camk,kinase,[Myosin light-chain] kinase,True,True,True,True
6653,CHEMBL1050837,100417,B,Homo sapiens,38,38,False,0.0,15.0,39.47368421052632,9,100417.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type1,TKL protein kinase STKR Type 1 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6654,CHEMBL1050838,30013,B,Homo sapiens,38,38,False,0.0,16.0,42.10526315789474,9,30013.0,2.7.12.1,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  clk,CMGC protein kinase CLK family,2,transferase,kinase_cmgc,kinase,Dual-specificity kinase,True,True,True,True
6655,CHEMBL1050839,9,B,Homo sapiens,38,38,False,0.0,15.0,39.47368421052632,9,9.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6656,CHEMBL1050840,100127,B,Homo sapiens,38,38,False,0.0,18.0,47.368421052631575,9,100127.0,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  src,Tyrosine protein kinase Src family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
6657,CHEMBL1051253,11637,B,Homo sapiens,38,38,False,0.0,9.0,23.684210526315788,9,11637.0,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkn,AGC protein kinase PKN family,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
6658,CHEMBL1051254,10878,B,Homo sapiens,38,38,False,0.0,4.0,10.526315789473683,9,10878.0,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkc  eta,AGC protein kinase PKC eta subfamily,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
6659,CHEMBL1051255,12665,B,Homo sapiens,38,38,False,0.0,9.0,23.684210526315788,9,12665.0,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkc  delta,AGC protein kinase PKC delta subfamily,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
6660,CHEMBL1051256,11018,B,Homo sapiens,38,38,False,0.0,3.0,7.894736842105262,9,11018.0,2.7.11.12,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkg,AGC protein kinase PKG family,2,transferase,kinase_agc,kinase,cGMP-dependent protein kinase,True,True,True,True
6661,CHEMBL1051257,100079,B,Homo sapiens,38,38,False,0.0,19.0,50.0,9,100079.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  ret,Tyrosine protein kinase Ret family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6662,CHEMBL1051258,101404,B,Homo sapiens,38,38,False,0.0,8.0,21.05263157894737,9,101404.0,"('2.7.11.1', '3.6.3.-')",EC_NUMBER,enzyme  kinase  protein kinase  atypical  rio  rio1,Atypical protein kinase RIO1 subfamily,"('2', '3')","('transferase', 'hydrolase')",kinase_atypical,kinase,"('Non-specific serine/threonine protein kinase', 'unknown EC number')",False,True,False,True
6663,CHEMBL1051259,10782,B,Homo sapiens,38,38,False,0.0,10.0,26.31578947368421,9,10782.0,2.7.11.1,EC_NUMBER,"('enzyme  kinase  protein kinase  agc  rsk  msk', 'enzyme  kinase  protein kinase  camk  rskb  mskb')","('AGC protein kinase MSK subfamily', 'CAMK protein kinase MSKb subfamily')",2,transferase,"('kinase_agc', 'kinase_camk')",kinase,Non-specific serine/threonine protein kinase,True,False,True,True
6664,CHEMBL1051260,100912,B,Homo sapiens,38,38,False,0.0,9.0,23.684210526315788,9,100912.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  axl,Tyrosine protein kinase Axl family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6665,CHEMBL1051261,10980,B,Homo sapiens,38,38,False,0.0,17.0,44.73684210526316,9,10980.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  vegfr,Tyrosine protein kinase VEGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6666,CHEMBL1051262,18033,B,Homo sapiens,38,38,False,0.0,18.0,47.368421052631575,9,18033.0,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  src,Tyrosine protein kinase Src family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
6667,CHEMBL1051263,101231,B,Homo sapiens,38,38,False,0.0,9.0,23.684210526315788,9,101231.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  ysk,STE protein kinase YSK subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6668,CHEMBL1051272,10970,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,10970.0,2.7.11.17,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl,CAMK protein kinase CAMK1 family,2,transferase,kinase_camk,kinase,Calcium/calmodulin-dependent protein kinase,True,True,True,True
6669,CHEMBL1051277,8,B,Homo sapiens,38,38,False,0.0,19.0,50.0,9,8.0,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  abl,Tyrosine protein kinase Abl family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
6670,CHEMBL1051278,100908,B,Homo sapiens,38,38,False,0.0,5.0,13.157894736842106,9,100908.0,2.7.11.30,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type1,TKL protein kinase STKR Type 1 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein serine/threonine kinase,True,True,True,True
6671,CHEMBL1051279,12666,B,Homo sapiens,38,38,False,0.0,2.0,5.2631578947368425,9,12666.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6672,CHEMBL1051280,10696,B,Homo sapiens,38,38,False,0.0,2.0,5.2631578947368425,9,10696.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6673,CHEMBL1051281,100126,B,Homo sapiens,38,38,False,0.0,10.0,26.31578947368421,9,100126.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6674,CHEMBL1051282,100126,B,Homo sapiens,38,38,False,0.0,10.0,26.31578947368421,9,100126.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6675,CHEMBL1051283,101300,B,Homo sapiens,38,38,False,0.0,8.0,21.05263157894737,9,101300.0,"('2.7.11.22', '2.7.11.23')",EC_NUMBER,enzyme  kinase  protein kinase  cmgc  cdk  cdk8,CMGC protein kinase CDK8 subfamily,2,transferase,kinase_cmgc,kinase,"('Cyclin-dependent kinase', '[RNA-polymerase]-subunit kinase')",False,True,True,True
6676,CHEMBL1051284,101058,B,Homo sapiens,38,38,False,0.0,5.0,13.157894736842106,9,101058.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ck1  ck1  ck1-g,CK1 protein kinase CK1-g,2,transferase,kinase_ck1,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6677,CHEMBL1051285,9,B,Homo sapiens,38,38,False,0.0,17.0,44.73684210526316,9,9.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6678,CHEMBL1051286,9,B,Homo sapiens,38,38,False,0.0,16.0,42.10526315789474,9,9.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6679,CHEMBL1051287,30008,B,Homo sapiens,38,38,False,0.0,10.0,26.31578947368421,9,30008.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  eph,Tyrosine protein kinase Eph family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6680,CHEMBL1051288,101032,B,Homo sapiens,38,38,False,0.0,6.0,15.789473684210524,9,101032.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  lkb,CAMK protein kinase LKB subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6681,CHEMBL1051289,10235,B,Homo sapiens,38,38,False,0.0,5.0,13.157894736842106,9,10235.0,2.7.12.2,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste7,STE protein kinase STE7 family,2,transferase,kinase_ste,kinase,Mitogen-activated protein kinase kinase,True,True,True,True
6682,CHEMBL1051290,101053,B,Homo sapiens,38,38,False,0.0,7.0,18.42105263157895,9,101053.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  dmpk  gek,AGC protein kinase GEK subfamily,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6683,CHEMBL1051302,101317,B,Homo sapiens,38,38,False,0.0,7.0,18.42105263157895,9,101317.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  mark,CAMK protein kinase MARK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6684,CHEMBL1051303,30022,B,Homo sapiens,38,38,False,0.0,12.0,31.578947368421048,9,30022.0,2.7.11.22,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  cdk  taire,CMGC protein kinase TAIRE subfamily,2,transferase,kinase_cmgc,kinase,Cyclin-dependent kinase,True,True,True,True
6685,CHEMBL1051304,197,B,Homo sapiens,38,38,False,0.0,19.0,50.0,9,197.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  pdgfr,Tyrosine protein kinase PDGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6686,CHEMBL1051307,100080,B,Homo sapiens,38,38,False,0.0,4.0,10.526315789473683,9,100080.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  pakb,STE protein kinase PAKB subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6687,CHEMBL1051308,10839,B,Homo sapiens,38,38,False,0.0,4.0,10.526315789473683,9,10839.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6688,CHEMBL1051309,11969,B,Homo sapiens,38,38,False,0.0,6.0,15.789473684210524,9,11969.0,2.7.11.11,EC_NUMBER,enzyme  kinase  protein kinase  agc  pka,AGC protein kinase PKA family,2,transferase,kinase_agc,kinase,cAMP-dependent protein kinase,True,True,True,True
6689,CHEMBL1051310,10842,B,Homo sapiens,38,38,False,0.0,7.0,18.42105263157895,9,10842.0,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkn,AGC protein kinase PKN family,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
6690,CHEMBL1051311,10907,B,Homo sapiens,38,38,False,0.0,2.0,5.2631578947368425,9,10907.0,2.7.11.21,EC_NUMBER,enzyme  kinase  protein kinase  other  plk,Other protein kinase PLK family,2,transferase,kinase_other,kinase,Polo kinase,True,True,True,True
6691,CHEMBL1051312,20025,B,Homo sapiens,38,38,False,0.0,15.0,39.47368421052632,9,20025.0,"('2.7.10.2', '2.7.11.1')",EC_NUMBER,enzyme  kinase  protein kinase  tkl  ripk,TKL protein kinase RIPK family,2,transferase,kinase_tkl,kinase,"('Non-specific protein-tyrosine kinase', 'Non-specific serine/threonine protein kinase')",False,True,True,True
6692,CHEMBL1051313,100789,B,Homo sapiens,38,38,False,0.0,7.0,18.42105263157895,9,100789.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  srpk,CMGC protein kinase SRPK family,2,transferase,kinase_cmgc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6693,CHEMBL1051314,13004,B,Homo sapiens,38,38,False,0.0,5.0,13.157894736842106,9,13004.0,2.7.11.30,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type1,TKL protein kinase STKR Type 1 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein serine/threonine kinase,True,True,True,True
6694,CHEMBL1051315,12913,B,Homo sapiens,38,38,False,0.0,12.0,31.578947368421048,9,12913.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  tie,Tyrosine protein kinase Tie family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6695,CHEMBL1051316,101408,B,Homo sapiens,38,38,False,0.0,3.0,7.894736842105262,9,101408.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  tssk,CAMK protein kinase TSSK family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6696,CHEMBL1051317,20007,B,Homo sapiens,38,38,False,0.0,14.0,36.8421052631579,9,20007.0,2.7.11.25,EC_NUMBER,enzyme  kinase  protein kinase  tkl  mlk  mlk,TKL protein kinase MLK subfamily,2,transferase,kinase_tkl,kinase,Mitogen-activated protein kinase kinase kinase,True,True,True,True
6697,CHEMBL1051335,10849,B,Homo sapiens,38,38,False,0.0,14.0,36.8421052631579,9,10849.0,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
6698,CHEMBL1051336,238,B,Homo sapiens,38,38,False,0.0,19.0,50.0,9,238.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  pdgfr,Tyrosine protein kinase PDGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6699,CHEMBL1051337,10140,B,Homo sapiens,38,38,False,0.0,19.0,50.0,9,10140.0,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  src,Tyrosine protein kinase Src family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
6700,CHEMBL1051338,30006,B,Homo sapiens,38,38,False,0.0,19.0,50.0,9,30006.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  slk,STE protein kinase SLK subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6701,CHEMBL1051339,101282,B,Homo sapiens,38,38,False,0.0,10.0,26.31578947368421,9,101282.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  musk,Tyrosine protein kinase Musk family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
6702,CHEMBL1051340,100855,B,Homo sapiens,38,38,False,0.0,7.0,18.42105263157895,9,100855.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6703,CHEMBL1051342,11082,B,Homo sapiens,33,33,False,0.0,15.0,45.45454545454545,9,11082.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  mapkapk  mapkapk,CAMK protein kinase MAPKAPK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6704,CHEMBL1051348,30044,B,Homo sapiens,38,38,False,0.0,4.0,10.526315789473683,9,30044.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  ste  ste20  pakb,STE protein kinase PAKB subfamily,2,transferase,kinase_ste,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6705,CHEMBL1051349,101553,B,Homo sapiens,38,38,False,0.0,8.0,21.05263157894737,9,101553.0,2.7.11.22,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  cdk  pctaire,CMGC protein kinase PCTAIRE,2,transferase,kinase_cmgc,kinase,Cyclin-dependent kinase,True,True,True,True
6706,CHEMBL1051350,101460,B,Homo sapiens,38,38,False,0.0,7.0,18.42105263157895,9,101460.0,2.7.11.22,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  cdk  pftaire,CMGC protein kinase PFTAIRE,2,transferase,kinase_cmgc,kinase,Cyclin-dependent kinase,True,True,True,True
6707,CHEMBL1051351,10929,B,Homo sapiens,38,38,False,0.0,8.0,21.05263157894737,9,10929.0,2.7.11.1,EC_NUMBER,"('enzyme  kinase  protein kinase  agc  rsk  rsk', 'enzyme  kinase  protein kinase  camk  rskb  rskb')","('AGC protein kinase RSK subfamily', 'CAMK protein kinase RSKb subfamily')",2,transferase,"('kinase_agc', 'kinase_camk')",kinase,Non-specific serine/threonine protein kinase,True,False,True,True
6708,CHEMBL1051352,101182,B,Homo sapiens,38,38,False,0.0,6.0,15.789473684210524,9,101182.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  mlck,CAMK protein kinase MLCK family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6709,CHEMBL1051353,30004,B,Homo sapiens,38,38,False,0.0,7.0,18.42105263157895,9,30004.0,"('2.7.10.2', '2.7.11.1')",EC_NUMBER,enzyme  kinase  protein kinase  other  nak,Other protein kinase NAK family,2,transferase,kinase_other,kinase,"('Non-specific protein-tyrosine kinase', 'Non-specific serine/threonine protein kinase')",False,True,True,True
6710,CHEMBL1051354,100075,B,Homo sapiens,38,38,False,0.0,6.0,15.789473684210524,9,100075.0,2.7.11.30,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type2,TKL protein kinase STKR Type 2 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein serine/threonine kinase,True,True,True,True
6711,CHEMBL1051355,30023,B,Homo sapiens,38,38,False,0.0,7.0,18.42105263157895,9,30023.0,"('2.7.10.2', '2.7.11.1')",EC_NUMBER,enzyme  kinase  protein kinase  tk  ack,Tyrosine protein kinase Ack family,2,transferase,kinase_tk,kinase,"('Non-specific protein-tyrosine kinase', 'Non-specific serine/threonine protein kinase')",False,True,True,True
6712,CHEMBL1051365,10781,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,10781.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  aur,Other protein kinase AUR family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6713,CHEMBL1051367,100850,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,100850.0,"('2.7.11.1', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  brsk,CAMK protein kinase BRSK subfamily,2,transferase,kinase_camk,kinase,"('Non-specific serine/threonine protein kinase', '[Tau protein] kinase')",False,True,True,True
6714,CHEMBL1051662,102443,B,Rattus norvegicus,35,35,False,0.0,35.0,100.0,9,102443.0,"('3.1.4.17', '3.1.4.35')",EC_NUMBER,enzyme  phosphodiesterase  pde_10  pde_10a,Phosphodiesterase 10A,3,hydrolase,phosphodiesterase_pde_10,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-GMP phosphodiesterase"")",False,True,True,True
6715,CHEMBL1051848,168,B,Homo sapiens,79,79,False,0.0,77.0,97.46835443037978,9,,,,,,,,,,,,,,
6716,CHEMBL1051850,168,F,Homo sapiens,79,79,False,0.0,76.0,96.20253164556964,9,,,,,,,,,,,,,,
6717,CHEMBL1051851,168,B,Homo sapiens,79,79,False,0.0,0.0,0.0,9,,,,,,,,,,,,,,
6718,CHEMBL1052080,30032,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,30032.0,2.7.11.17,EC_NUMBER,enzyme  kinase  protein kinase  other  camkk  meta,Other protein kinase Meta subfamily,2,transferase,kinase_other,kinase,Calcium/calmodulin-dependent protein kinase,True,True,True,True
6719,CHEMBL1052091,11638,B,Homo sapiens,33,33,False,0.0,14.0,42.42424242424242,9,11638.0,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  erk,CMGC protein kinase ERK subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
6720,CHEMBL1052104,100854,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,100854.0,"('2.7.10.2', '2.7.11.1')",EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  melk,CAMK protein kinase MELK subfamily,2,transferase,kinase_camk,kinase,"('Non-specific protein-tyrosine kinase', 'Non-specific serine/threonine protein kinase')",False,True,True,True
6721,CHEMBL1052111,10120,B,Homo sapiens,33,33,False,0.0,15.0,45.45454545454545,9,10120.0,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  p38,CMGC protein kinase p38 subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
6722,CHEMBL1052114,10216,B,Homo sapiens,33,33,False,0.0,15.0,45.45454545454545,9,10216.0,2.7.11.13,EC_NUMBER,enzyme  kinase  protein kinase  agc  pkc  iota,AGC protein kinase PKC iota subfamily,2,transferase,kinase_agc,kinase,Protein kinase C,True,True,True,True
6723,CHEMBL1052115,10907,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,10907.0,2.7.11.21,EC_NUMBER,enzyme  kinase  protein kinase  other  plk,Other protein kinase PLK family,2,transferase,kinase_other,kinase,Polo kinase,True,True,True,True
6724,CHEMBL1052116,10929,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,10929.0,2.7.11.1,EC_NUMBER,"('enzyme  kinase  protein kinase  agc  rsk  rsk', 'enzyme  kinase  protein kinase  camk  rskb  rskb')","('AGC protein kinase RSK subfamily', 'CAMK protein kinase RSKb subfamily')",2,transferase,"('kinase_agc', 'kinase_camk')",kinase,Non-specific serine/threonine protein kinase,True,False,True,True
6725,CHEMBL1052119,12944,B,Homo sapiens,33,33,False,0.0,16.0,48.48484848484848,9,12944.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  rsk  p70,AGC protein kinase p70 subfamily,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
6726,CHEMBL1052133,30028,B,Homo sapiens,38,38,False,0.0,6.0,15.789473684210524,9,30028.0,2.7.11.17,EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl,CAMK protein kinase CAMK1 family,2,transferase,kinase_camk,kinase,Calcium/calmodulin-dependent protein kinase,True,True,True,True
6727,CHEMBL1052405,11489,B,Homo sapiens,36,36,False,0.0,35.0,97.22222222222224,9,11489.0,1.1.1.146,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,11-beta-hydroxysteroid dehydrogenase,True,True,True,True
6728,CHEMBL1052407,11862,B,Mus musculus,34,34,False,0.0,32.0,94.11764705882356,9,11862.0,1.1.1.146,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,11-beta-hydroxysteroid dehydrogenase,True,True,True,True
