chembl_id,target_id,confidence,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
CHEMBL3887656,117266,8,3.6.4.6,EC_NUMBER,transporter  ntpase  errt,Endoplasmic reticular retrotranslocon family,3,hydrolase,transporter_ntpase,transporter,Vesicle-fusing ATPase,True,True,True,True
CHEMBL3887699,117246,8,"('2.7.7.7', '3.1.11.-')",EC_NUMBER,enzyme,Enzyme,"('2', '3')","('transferase', 'hydrolase')",undefined enzyme/protein,undefined enzyme/protein,"('DNA-directed DNA polymerase', 'unknown EC number')",False,True,False,True
CHEMBL3887733,12697,8,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3887734,11208,8,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3887735,11307,8,"('3.5.1.-', '3.5.1.98')",EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class iib,HDAC class IIb,3,hydrolase,epigenetic_regulator,epigenetic,"('unknown EC number', 'Histone deacetylase')",False,True,True,True
CHEMBL3887741,100126,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  raf,TKL protein kinase RAF family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887756,10849,8,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
CHEMBL3887786,10811,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  dmpk  rock,AGC protein kinase ROCK subfamily,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887787,11149,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  dmpk  rock,AGC protein kinase ROCK subfamily,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887812,23,8,3.4.21.34,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Plasma kallikrein,True,True,True,True
CHEMBL3887835,103165,8,,,,,,,,,,,,,
CHEMBL3887865,100984,8,1.14.19.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Stearoyl-CoA 9-desaturase,True,True,True,True
CHEMBL3887866,103430,8,"('2.7.11.1', '3.1.26.-')",EC_NUMBER,enzyme,Enzyme,"('2', '3')","('transferase', 'hydrolase')",undefined enzyme/protein,undefined enzyme/protein,"('Non-specific serine/threonine protein kinase', 'unknown EC number')",False,True,False,True
CHEMBL3887871,12252,8,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3887893,19639,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  irak,TKL protein kinase IRAK family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887894,12252,8,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3887895,12252,8,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3887896,12252,8,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3887897,165,8,,,,,,,,,,,,,
CHEMBL3887909,12109,8,2.3.2.13,EC_NUMBER,enzyme  aminoacyltransferase  protein-glutamine glutamyl-transferase,Protein-glutamine glutamyl-transferase,2,transferase,aminoacyltransferase_-glutamine,aminoacyltransferase,Protein-glutamine gamma-glutamyltransferase,True,True,True,True
CHEMBL3887921,11017,8,"('2.7.11.1', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  cmgc  gsk,CMGC protein kinase GSK family,2,transferase,kinase_cmgc,kinase,"('Non-specific serine/threonine protein kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL3887944,282,8,,,,,,,,,,,,,
CHEMBL3887963,19639,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  irak,TKL protein kinase IRAK family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887997,12697,8,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3887999,11208,8,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3888024,259,8,,,,,,,,,,,,,
CHEMBL3888037,11939,8,"('2.7.11.1', '2.7.1.153')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('Non-specific serine/threonine protein kinase', 'Phosphatidylinositol-4,5-bisphosphate 3-kinase')",False,True,True,True
CHEMBL3888071,12915,8,2.7.11.10,EC_NUMBER,enzyme  kinase  protein kinase  other,Other protein kinase group,2,transferase,kinase_other,kinase,I-kappa-B kinase,True,True,True,True
CHEMBL3888103,23,8,3.4.21.34,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Plasma kallikrein,True,True,True,True
CHEMBL3888104,11201,8,2.4.1.11,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Glycogen(starch) synthase,True,True,True,True
CHEMBL3888196,12697,8,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3888310,11400,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pikk  frap,Atypical protein kinase FRAP subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3888313,11138,8,2.7.7.7,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,DNA-directed DNA polymerase,True,True,True,True
CHEMBL3888330,12252,8,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3888352,12944,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  rsk  p70,AGC protein kinase p70 subfamily,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3888434,20095,8,2.7.1.1,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Hexokinase,True,True,True,True
CHEMBL3888435,18061,8,,,,,,,,,,,,,
CHEMBL3888444,10608,8,6.4.1.2,EC_NUMBER,enzyme  ligase,Ligase,6,ligase,ligase,ligase,Acetyl-CoA carboxylase,True,True,True,True
CHEMBL3888445,11006,8,,,,,,,,,,,,,
CHEMBL3888489,18061,8,,,,,,,,,,,,,
CHEMBL3888490,11480,8,,,,,,,,,,,,,
CHEMBL3888495,10666,8,3.1.1.7,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Acetylcholinesterase,True,True,True,True
CHEMBL3888497,100468,8,,,,,,,,,,,,,
CHEMBL3888519,101548,8,"('3.4.14.5', '3.4.21.-', '3.4.21.26')",EC_NUMBER,enzyme  protease  serine  sc  s9b,Serine protease S9B subfamily,3,hydrolase,protease_serine,protease,"('Dipeptidyl-peptidase IV', 'unknown EC number', 'Prolyl oligopeptidase')",False,True,True,True
CHEMBL3888523,11968,8,3.4.21.26,EC_NUMBER,enzyme  protease  serine  sc  s9a,Serine protease S9A subfamily,3,hydrolase,protease_serine,protease,Prolyl oligopeptidase,True,True,True,True
CHEMBL3888525,11080,8,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  erk,CMGC protein kinase ERK subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
CHEMBL3888530,10906,8,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  syk,Tyrosine protein kinase Syk family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL3888531,104545,8,"('3.5.1.23', '3.5.1.60')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('Ceramidase', 'N-(long-chain-acyl)ethanolamine deacylase')",False,True,True,True
CHEMBL3888552,12252,8,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3888720,129,8,,,,,,,,,,,,,
CHEMBL3888724,10980,8,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  vegfr,Tyrosine protein kinase VEGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3888733,105346,8,3.4.21.46,EC_NUMBER,enzyme  protease  serine,Serine protease,3,hydrolase,protease_serine,protease,Complement factor D,True,True,True,True
CHEMBL3888749,10938,8,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
CHEMBL3888752,76,8,1.14.15.4,EC_NUMBER,enzyme  cytochrome p450  cyp_11  cyp_11b  cyp_11b1,Cytochrome P450 11B1,1,oxidoreductase,cytochrome_p450,cytochrome,Steroid 11-beta-monooxygenase,True,True,True,True
CHEMBL3888753,11541,8,"('1.14.15.4', '1.14.15.5')",EC_NUMBER,enzyme  cytochrome p450  cyp_11  cyp_11b  cyp_11b2,Cytochrome P450 11B2,1,oxidoreductase,cytochrome_p450,cytochrome,"('Steroid 11-beta-monooxygenase', 'Corticosterone 18-monooxygenase')",False,True,True,True
CHEMBL3888843,12955,8,3.4.22.52,EC_NUMBER,enzyme  protease  cysteine  ca  c2,Cysteine protease C2 family,3,hydrolase,protease_cysteine,protease,Calpain-1,True,True,True,True
CHEMBL3888848,10498,8,3.4.22.15,EC_NUMBER,enzyme  protease  cysteine  ca  c1a,Cysteine protease C1A family,3,hydrolase,protease_cysteine,protease,Cathepsin L,True,True,True,True
CHEMBL3888869,100594,8,3.1.4.39,EC_NUMBER,enzyme,Enzyme,3,hydrolase,undefined enzyme/protein,undefined enzyme/protein,Alkylglycerophosphoethanolamine phosphodiesterase,True,True,True,True
CHEMBL3888896,11882,8,"('2.3.1.-', '2.7.1.91')",EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,"('unknown EC number', 'Sphingosine kinase')",False,True,True,True
CHEMBL3888897,102858,8,2.7.1.91,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Sphingosine kinase,True,True,True,True
CHEMBL3888913,12252,8,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3888931,11727,8,"('3.1.3.76', '3.3.2.10')",EC_NUMBER,enzyme  protease  serine  sc  s33,Serine protease S33 family,3,hydrolase,protease_serine,protease,"('Lipid-phosphate phosphatase', 'Soluble epoxide hydrolase')",False,True,True,True
CHEMBL3888942,12252,8,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3888943,10674,8,3.4.23.45,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 1,True,True,True,True
CHEMBL3888984,100417,8,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type1,TKL protein kinase STKR Type 1 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3888985,100417,8,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  stkr  type1,TKL protein kinase STKR Type 1 subfamily,2,transferase,kinase_tkl,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3888994,11400,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pikk  frap,Atypical protein kinase FRAP subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3889082,104483,8,1.1.1.42,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Isocitrate dehydrogenase (NADP(+)),True,True,True,True
CHEMBL3889083,104483,8,1.1.1.42,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Isocitrate dehydrogenase (NADP(+)),True,True,True,True
CHEMBL3889104,10839,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3889130,10266,8,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  fgfr,Tyrosine protein kinase FGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3889151,101268,8,,,,,,,,,,,,,
CHEMBL3889155,18061,8,,,,,,,,,,,,,
CHEMBL3889156,18080,8,,,,,,,,,,,,,
CHEMBL3889163,11400,8,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pikk  frap,Atypical protein kinase FRAP subfamily,2,transferase,kinase_atypical,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3889249,101054,8,"('3.1.1.3', '3.1.1.32')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('Triacylglycerol lipase', 'Phospholipase A(1)')",False,True,True,True
CHEMBL3889265,12968,8,,,,,,,,,,,,,
CHEMBL3889292,10906,8,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  syk,Tyrosine protein kinase Syk family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL4001885,101110,8,3.4.24.69,EC_NUMBER,enzyme  protease  metallo  mae  m27,Metallo protease M27 family,3,hydrolase,protease_metallo,protease,Bontoxilysin,True,True,True,True
CHEMBL4006593,117403,8,2.3.1.203,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,UDP-N-acetylbacillosamine N-acetyltransferase,True,True,True,True
CHEMBL4273393,106649,8,,,,,,,,,,,,,
CHEMBL615579,51,8,,,,,,,,,,,,,
CHEMBL615580,51,8,,,,,,,,,,,,,
CHEMBL616188,10577,8,,,,,,,,,,,,,
CHEMBL616310,10576,8,,,,,,,,,,,,,
CHEMBL616553,10577,8,,,,,,,,,,,,,
CHEMBL616876,107,8,,,,,,,,,,,,,
CHEMBL617142,17005,8,,,,,,,,,,,,,
CHEMBL617198,17005,8,,,,,,,,,,,,,
CHEMBL617559,17106,8,,,,,,,,,,,,,
CHEMBL617560,17106,8,,,,,,,,,,,,,
CHEMBL617854,108,8,,,,,,,,,,,,,
CHEMBL617855,108,8,,,,,,,,,,,,,
CHEMBL618006,55,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL618012,55,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL618056,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL618063,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619233,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619246,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619255,17140,8,,,,,,,,,,,,,
CHEMBL619406,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619878,55,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619882,55,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619914,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619926,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619928,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL619999,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL620004,12166,8,"('1.13.11.-', '1.13.11.34')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('unknown EC number', 'Arachidonate 5-lipoxygenase')",False,True,True,True
CHEMBL620767,11923,8,,,,,,,,,,,,,
CHEMBL620819,10209,8,,,,,,,,,,,,,
CHEMBL636450,278,8,,,,,,,,,,,,,
CHEMBL636652,114,8,,,,,,,,,,,,,
CHEMBL636729,12512,8,,,,,,,,,,,,,
CHEMBL636813,12512,8,,,,,,,,,,,,,
CHEMBL636829,10667,8,3.1.1.7,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Acetylcholinesterase,True,True,True,True
CHEMBL636835,10667,8,3.1.1.7,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Acetylcholinesterase,True,True,True,True
CHEMBL637899,12512,8,,,,,,,,,,,,,
CHEMBL638577,280,8,,,,,,,,,,,,,
CHEMBL639363,12512,8,,,,,,,,,,,,,
CHEMBL639364,12512,8,,,,,,,,,,,,,
CHEMBL639492,252,8,,,,,,,,,,,,,
CHEMBL639642,12512,8,,,,,,,,,,,,,
CHEMBL640535,252,8,,,,,,,,,,,,,
CHEMBL640587,11736,8,,,,,,,,,,,,,
CHEMBL640700,12512,8,,,,,,,,,,,,,
CHEMBL641041,12512,8,,,,,,,,,,,,,
CHEMBL641141,30,8,1.2.1.3,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Aldehyde dehydrogenase (NAD(+)),True,True,True,True
CHEMBL641358,242,8,"('1.1.1.21', '1.1.1.300', '1.1.1.372', '1.1.1.54')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('Aldose reductase', 'NADP-retinol dehydrogenase', 'D/L-glyceraldehyde reductase', 'Allyl-alcohol dehydrogenase')",False,True,True,True
CHEMBL641515,280,8,,,,,,,,,,,,,
CHEMBL641566,10667,8,3.1.1.7,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Acetylcholinesterase,True,True,True,True
CHEMBL641567,10667,8,3.1.1.7,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Acetylcholinesterase,True,True,True,True
CHEMBL641883,10667,8,3.1.1.7,EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,Acetylcholinesterase,True,True,True,True
CHEMBL642023,12171,8,,,,,,,,,,,,,
CHEMBL642117,252,8,,,,,,,,,,,,,
CHEMBL642211,12171,8,,,,,,,,,,,,,
CHEMBL642225,10185,8,2.7.1.20,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Adenosine kinase,True,True,True,True
CHEMBL642255,12265,8,,,,,,,,,,,,,
CHEMBL642332,252,8,,,,,,,,,,,,,
CHEMBL642956,242,8,"('1.1.1.21', '1.1.1.300', '1.1.1.372', '1.1.1.54')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('Aldose reductase', 'NADP-retinol dehydrogenase', 'D/L-glyceraldehyde reductase', 'Allyl-alcohol dehydrogenase')",False,True,True,True
CHEMBL643074,12028,8,2.3.3.8,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,ATP citrate synthase,True,True,True,True
CHEMBL643098,242,8,"('1.1.1.21', '1.1.1.300', '1.1.1.372', '1.1.1.54')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('Aldose reductase', 'NADP-retinol dehydrogenase', 'D/L-glyceraldehyde reductase', 'Allyl-alcohol dehydrogenase')",False,True,True,True
CHEMBL643203,11251,8,"('1.1.1.21', '1.1.1.300', '1.1.1.372', '1.1.1.54')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('Aldose reductase', 'NADP-retinol dehydrogenase', 'D/L-glyceraldehyde reductase', 'Allyl-alcohol dehydrogenase')",False,True,True,True
CHEMBL643482,12512,8,,,,,,,,,,,,,
CHEMBL643484,12512,8,,,,,,,,,,,,,
CHEMBL643493,114,8,,,,,,,,,,,,,
CHEMBL643499,114,8,,,,,,,,,,,,,
CHEMBL643840,17058,8,"('1.1.1.21', '1.1.1.300', '1.1.1.372', '1.1.1.54')",EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,"('Aldose reductase', 'NADP-retinol dehydrogenase', 'D/L-glyceraldehyde reductase', 'Allyl-alcohol dehydrogenase')",False,True,True,True
CHEMBL643951,10654,8,,,,,,,,,,,,,
CHEMBL644200,12282,8,3.5.4.6,EC_NUMBER,enzyme,Enzyme,3,hydrolase,undefined enzyme/protein,undefined enzyme/protein,AMP deaminase,True,True,True,True
CHEMBL644689,10651,8,,,,,,,,,,,,,
CHEMBL645667,11821,8,4.6.1.1,EC_NUMBER,enzyme,Enzyme,4,lyase,undefined enzyme/protein,undefined enzyme/protein,Adenylate cyclase,True,True,True,True
