chembl_id,target_id,assay_type,assay_organism,raw_size,cleaned_size,cleaning_failed,cleaning_size_delta,num_pos,percentage_pos,confidence,tid,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
CHEMBL3887288,30037,B,Homo sapiens,291,291,False,0.0,291.0,100.0,8,30037.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  mapkapk  mnk,CAMK protein kinase MNK subfamily,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887291,103725,B,Homo sapiens,49,49,False,0.0,49.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887294,17045,B,Homo sapiens,64,64,False,0.0,11.0,17.1875,8,17045.0,"('1.14.14.1', '1.14.14.55', '1.14.14.56', '1.14.14.73')",EC_NUMBER,enzyme  cytochrome p450  cyp_3  cyp_3a  cyp_3a4,Cytochrome P450 3A4,1,oxidoreductase,cytochrome_p450,cytochrome,"('Unspecific monooxygenase', 'Quinine 3-monooxygenase', '1,8-cineole 2-exo-monooxygenase', 'Albendazole monooxygenase (sufoxide-forming)')",False,True,True,True
CHEMBL3887295,100226,B,,239,239,False,0.0,119.0,49.79079497907951,8,100226.0,5.3.99.3,EC_NUMBER,enzyme,Enzyme,5,isomerase,undefined enzyme/protein,undefined enzyme/protein,Prostaglandin-E synthase,True,True,True,True
CHEMBL3887296,12944,B,Homo sapiens,398,398,False,0.0,397.0,99.74874371859296,8,12944.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  rsk  p70,AGC protein kinase p70 subfamily,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887297,12666,B,Homo sapiens,370,370,False,0.0,367.0,99.1891891891892,8,12666.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887308,10906,B,Homo sapiens,62,62,False,0.0,62.0,100.0,8,10906.0,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  syk,Tyrosine protein kinase Syk family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL3887317,193,B,Homo sapiens,88,88,False,0.0,44.0,50.0,8,193.0,3.4.21.22,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Coagulation factor IXa,True,True,True,True
CHEMBL3887318,11904,B,Homo sapiens,325,325,False,0.0,325.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887320,11631,B,Homo sapiens,37,37,False,0.0,37.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887321,11631,B,Homo sapiens,152,152,False,0.0,149.0,98.02631578947368,8,,,,,,,,,,,,,,
CHEMBL3887322,10950,B,Homo sapiens,53,53,False,0.0,17.0,32.075471698113205,8,,,,,,,,,,,,,,
CHEMBL3887323,102753,B,,208,208,False,0.0,104.0,50.0,8,102753.0,3.4.16.5,EC_NUMBER,enzyme  protease  serine  sc  s10,Serine protease S10 family,3,hydrolase,protease_serine,protease,Carboxypeptidase C,True,True,True,True
CHEMBL3887324,10009,B,Homo sapiens,198,198,False,0.0,198.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887325,12968,B,Homo sapiens,198,198,False,0.0,198.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887326,17045,B,Homo sapiens,165,165,False,0.0,26.0,15.757575757575758,8,17045.0,"('1.14.14.1', '1.14.14.55', '1.14.14.56', '1.14.14.73')",EC_NUMBER,enzyme  cytochrome p450  cyp_3  cyp_3a  cyp_3a4,Cytochrome P450 3A4,1,oxidoreductase,cytochrome_p450,cytochrome,"('Unspecific monooxygenase', 'Quinine 3-monooxygenase', '1,8-cineole 2-exo-monooxygenase', 'Albendazole monooxygenase (sufoxide-forming)')",False,True,True,True
CHEMBL3887327,11843,B,Homo sapiens,237,237,False,0.0,237.0,100.0,8,11843.0,2.7.11.1,EC_NUMBER,"('enzyme  kinase  protein kinase  agc  rsk  rsk', 'enzyme  kinase  protein kinase  camk  rskb  rskb')","('AGC protein kinase RSK subfamily', 'CAMK protein kinase RSKb subfamily')",2,transferase,"('kinase_agc', 'kinase_camk')",kinase,Non-specific serine/threonine protein kinase,True,False,True,True
CHEMBL3887328,234,B,,170,170,False,0.0,170.0,100.0,8,234.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  insr,Tyrosine protein kinase InsR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3887333,117256,B,,506,506,False,0.0,253.0,50.0,8,117256.0,2.3.1.97,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Glycylpeptide N-tetradecanoyltransferase,True,True,True,True
CHEMBL3887334,12855,B,Homo sapiens,224,224,False,0.0,112.0,50.0,8,12855.0,2.3.1.97,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,Glycylpeptide N-tetradecanoyltransferase,True,True,True,True
CHEMBL3887336,104453,B,,67,67,False,0.0,67.0,100.0,8,104453.0,2.3.1.97,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Glycylpeptide N-tetradecanoyltransferase,True,True,True,True
CHEMBL3887337,10009,B,Homo sapiens,144,144,False,0.0,144.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887338,12968,B,Homo sapiens,146,146,False,0.0,14.0,9.58904109589041,8,,,,,,,,,,,,,,
CHEMBL3887345,103154,B,Homo sapiens,199,199,False,0.0,199.0,100.0,8,103154.0,"('2.7.11.1', '3.6.5.-')",EC_NUMBER,enzyme  kinase  protein kinase  tkl  lrrk,TKL protein kinase LRRK family,"('2', '3')","('transferase', 'hydrolase')",kinase_tkl,kinase,"('Non-specific serine/threonine protein kinase', 'unknown EC number')",False,True,False,True
CHEMBL3887346,103154,B,,198,198,False,0.0,198.0,100.0,8,103154.0,"('2.7.11.1', '3.6.5.-')",EC_NUMBER,enzyme  kinase  protein kinase  tkl  lrrk,TKL protein kinase LRRK family,"('2', '3')","('transferase', 'hydrolase')",kinase_tkl,kinase,"('Non-specific serine/threonine protein kinase', 'unknown EC number')",False,True,False,True
CHEMBL3887354,100217,B,Homo sapiens,44,44,False,0.0,44.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887359,72,B,Homo sapiens,46,46,False,0.0,46.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887361,72,B,Homo sapiens,43,43,False,0.0,43.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887378,126,B,Homo sapiens,47,47,False,0.0,23.0,48.93617021276596,8,126.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
CHEMBL3887380,117273,B,,50,50,False,0.0,3.0,6.0,8,117273.0,2.3.2.13,EC_NUMBER,enzyme  aminoacyltransferase  protein-glutamine glutamyl-transferase,Protein-glutamine glutamyl-transferase,2,transferase,aminoacyltransferase_-glutamine,aminoacyltransferase,Protein-glutamine gamma-glutamyltransferase,True,True,True,True
CHEMBL3887384,18061,B,,103,103,False,0.0,85.0,82.52427184466019,8,,,,,,,,,,,,,,
CHEMBL3887392,11489,B,Homo sapiens,50,50,False,0.0,50.0,100.0,8,11489.0,1.1.1.146,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,11-beta-hydroxysteroid dehydrogenase,True,True,True,True
CHEMBL3887397,11054,B,,90,90,False,0.0,84.0,93.33333333333331,8,,,,,,,,,,,,,,
CHEMBL3887403,10608,B,Homo sapiens,194,194,False,0.0,97.0,50.0,8,10608.0,6.4.1.2,EC_NUMBER,enzyme  ligase,Ligase,6,ligase,ligase,ligase,Acetyl-CoA carboxylase,True,True,True,True
CHEMBL3887421,101054,B,Homo sapiens,83,83,False,0.0,82.0,98.79518072289156,8,101054.0,"('3.1.1.3', '3.1.1.32')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('Triacylglycerol lipase', 'Phospholipase A(1)')",False,True,True,True
CHEMBL3887422,12666,B,Homo sapiens,45,45,False,0.0,45.0,100.0,8,12666.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  agc  akt,AGC protein kinase AKT family,2,transferase,kinase_agc,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887423,10906,B,,89,89,False,0.0,44.0,49.43820224719102,8,10906.0,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  syk,Tyrosine protein kinase Syk family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL3887424,117244,B,,53,53,False,0.0,26.0,49.0566037735849,8,117244.0,2.3.1.12,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Dihydrolipoyllysine-residue acetyltransferase,True,True,True,True
CHEMBL3887425,117245,B,,124,124,False,0.0,62.0,50.0,8,117245.0,1.8.1.4,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Dihydrolipoyl dehydrogenase,True,True,True,True
CHEMBL3887426,11291,B,Homo sapiens,133,133,False,0.0,66.0,49.62406015037594,8,11291.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
CHEMBL3887428,11291,B,Homo sapiens,42,42,False,0.0,21.0,50.0,8,11291.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
CHEMBL3887429,10702,B,Homo sapiens,203,203,False,0.0,203.0,100.0,8,10702.0,3.4.11.18,EC_NUMBER,enzyme  protease  metallo  mg  m24a,Metallo protease M24A subfamily,3,hydrolase,protease_metallo,protease,Methionyl aminopeptidase,True,True,True,True
CHEMBL3887430,19639,B,Homo sapiens,394,394,False,0.0,177.0,44.92385786802031,8,19639.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  tkl  irak,TKL protein kinase IRAK family,2,transferase,kinase_tkl,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887431,20174,B,Homo sapiens,120,120,False,0.0,120.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887432,100968,B,,43,43,False,0.0,13.0,30.232558139534888,8,,,,,,,,,,,,,,
CHEMBL3887449,11523,B,Homo sapiens,65,65,False,0.0,32.0,49.230769230769226,8,11523.0,3.1.3.48,EC_NUMBER,enzyme  phosphatase  protein phosphatase  tyr,Tyrosine protein phosphatase,3,hydrolase,phosphatase_tyr,phosphatase,Protein-tyrosine-phosphatase,True,True,True,True
CHEMBL3887451,12000,B,Homo sapiens,43,43,False,0.0,43.0,100.0,8,12000.0,3.4.21.21,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Coagulation factor VIIa,True,True,True,True
CHEMBL3887452,12000,B,Homo sapiens,42,42,False,0.0,21.0,50.0,8,12000.0,3.4.21.21,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Coagulation factor VIIa,True,True,True,True
CHEMBL3887453,100304,B,Homo sapiens,352,352,False,0.0,352.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887456,11758,B,,232,232,False,0.0,232.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887468,105440,B,,56,56,False,0.0,55.0,98.21428571428572,8,105440.0,2.1.1.356,EC_NUMBER,epigenetic regulator  writer  pmt,Protein methyltransferase,2,transferase,epigenetic_regulator,epigenetic,[Histone H3]-lysine(27) N-trimethyltransferase,True,True,True,True
CHEMBL3887469,105440,B,,54,54,False,0.0,53.0,98.14814814814817,8,105440.0,2.1.1.356,EC_NUMBER,epigenetic regulator  writer  pmt,Protein methyltransferase,2,transferase,epigenetic_regulator,epigenetic,[Histone H3]-lysine(27) N-trimethyltransferase,True,True,True,True
CHEMBL3887470,105440,B,,56,56,False,0.0,56.0,100.0,8,105440.0,2.1.1.356,EC_NUMBER,epigenetic regulator  writer  pmt,Protein methyltransferase,2,transferase,epigenetic_regulator,epigenetic,[Histone H3]-lysine(27) N-trimethyltransferase,True,True,True,True
CHEMBL3887471,105440,B,,56,56,False,0.0,56.0,100.0,8,105440.0,2.1.1.356,EC_NUMBER,epigenetic regulator  writer  pmt,Protein methyltransferase,2,transferase,epigenetic_regulator,epigenetic,[Histone H3]-lysine(27) N-trimethyltransferase,True,True,True,True
CHEMBL3887482,262,B,Homo sapiens,33,33,False,0.0,33.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887487,101213,B,Homo sapiens,35,35,False,0.0,16.0,45.71428571428572,8,101213.0,1.4.3.3,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,D-amino-acid oxidase,True,True,True,True
CHEMBL3887497,11054,B,,46,46,False,0.0,46.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887498,163,B,,35,35,False,0.0,17.0,48.57142857142857,8,,,,,,,,,,,,,,
CHEMBL3887499,133,B,,38,38,False,0.0,18.0,47.368421052631575,8,,,,,,,,,,,,,,
CHEMBL3887509,100426,B,Mus musculus,55,55,False,0.0,54.0,98.1818181818182,8,,,,,,,,,,,,,,
CHEMBL3887510,100425,B,Rattus norvegicus,53,53,False,0.0,53.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887512,12252,B,Homo sapiens,166,166,False,0.0,83.0,50.0,8,12252.0,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3887513,10674,B,Homo sapiens,119,119,False,0.0,119.0,100.0,8,10674.0,3.4.23.45,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 1,True,True,True,True
CHEMBL3887514,116091,B,,69,69,False,0.0,69.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887515,116091,B,,73,73,False,0.0,73.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887519,10839,B,,63,63,False,0.0,63.0,100.0,8,10839.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887520,30043,B,Homo sapiens,63,63,False,0.0,63.0,100.0,8,30043.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887522,101462,B,,98,98,False,0.0,96.0,97.95918367346935,8,101462.0,"('2.4.2.-', '2.4.2.30')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('unknown EC number', 'NAD(+) ADP-ribosyltransferase')",False,True,True,True
CHEMBL3887523,102783,B,,97,97,False,0.0,96.0,98.96907216494844,8,102783.0,"('2.4.2.-', '2.4.2.30')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('unknown EC number', 'NAD(+) ADP-ribosyltransferase')",False,True,True,True
CHEMBL3887524,11663,B,,62,62,False,0.0,15.0,24.19354838709677,8,11663.0,"('2.4.2.-', '2.4.2.30')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('unknown EC number', 'NAD(+) ADP-ribosyltransferase')",False,True,True,True
CHEMBL3887525,100933,B,,62,62,False,0.0,21.0,33.87096774193548,8,100933.0,"('2.4.2.-', '2.4.2.30')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('unknown EC number', 'NAD(+) ADP-ribosyltransferase')",False,True,True,True
CHEMBL3887526,11541,B,,267,267,False,0.0,267.0,100.0,8,11541.0,"('1.14.15.4', '1.14.15.5')",EC_NUMBER,enzyme  cytochrome p450  cyp_11  cyp_11b  cyp_11b2,Cytochrome P450 11B2,1,oxidoreductase,cytochrome_p450,cytochrome,"('Steroid 11-beta-monooxygenase', 'Corticosterone 18-monooxygenase')",False,True,True,True
CHEMBL3887573,101412,B,,98,98,False,0.0,98.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887574,10260,B,Homo sapiens,88,88,False,0.0,2.0,2.272727272727273,8,,,,,,,,,,,,,,
CHEMBL3887575,101224,B,Homo sapiens,87,87,False,0.0,39.0,44.82758620689656,8,,,,,,,,,,,,,,
CHEMBL3887576,11847,B,,93,93,False,0.0,13.0,13.978494623655912,8,,,,,,,,,,,,,,
CHEMBL3887577,103167,B,,88,88,False,0.0,1.0,1.1363636363636365,8,,,,,,,,,,,,,,
CHEMBL3887583,114,B,Homo sapiens,49,49,False,0.0,49.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887584,76,B,Homo sapiens,52,52,False,0.0,26.0,50.0,8,76.0,1.14.15.4,EC_NUMBER,enzyme  cytochrome p450  cyp_11  cyp_11b  cyp_11b1,Cytochrome P450 11B1,1,oxidoreductase,cytochrome_p450,cytochrome,Steroid 11-beta-monooxygenase,True,True,True,True
CHEMBL3887585,11541,B,Homo sapiens,65,65,False,0.0,65.0,100.0,8,11541.0,"('1.14.15.4', '1.14.15.5')",EC_NUMBER,enzyme  cytochrome p450  cyp_11  cyp_11b  cyp_11b2,Cytochrome P450 11B2,1,oxidoreductase,cytochrome_p450,cytochrome,"('Steroid 11-beta-monooxygenase', 'Corticosterone 18-monooxygenase')",False,True,True,True
CHEMBL3887590,20131,B,Homo sapiens,81,81,False,0.0,69.0,85.18518518518519,8,20131.0,2.3.2.27,EC_NUMBER,nuclear other,Other nuclear protein,2,transferase,nuclear_other,nuclear,RING-type E3 ubiquitin transferase,True,True,True,True
CHEMBL3887592,10517,B,Homo sapiens,56,56,False,0.0,56.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887595,11638,B,,119,119,False,0.0,119.0,100.0,8,11638.0,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  erk,CMGC protein kinase ERK subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
CHEMBL3887608,10839,B,,98,98,False,0.0,98.0,100.0,8,10839.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887609,30043,B,Homo sapiens,99,99,False,0.0,99.0,100.0,8,30043.0,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  camk  pim,CAMK protein kinase PIM family,2,transferase,kinase_camk,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3887612,10849,B,,42,42,False,0.0,42.0,100.0,8,10849.0,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
CHEMBL3887613,11054,B,,65,65,False,0.0,32.0,49.230769230769226,8,,,,,,,,,,,,,,
CHEMBL3887615,11291,B,Homo sapiens,37,37,False,0.0,18.0,48.64864864864865,8,11291.0,"('3.1.1.-', '3.5.1.99')",EC_NUMBER,enzyme  hydrolase,Hydrolase,3,hydrolase,hydrolase,hydrolase,"('unknown EC number', 'Fatty acid amide hydrolase')",False,True,True,True
CHEMBL3887616,11744,B,,70,70,False,0.0,70.0,100.0,8,11744.0,3.4.23.-,EC_NUMBER,ion channel  other  misc  presenilin,Presenilin ER Ca2+ leak channel family,3,hydrolase,ion_channel,ion_channel,unknown EC number,True,True,True,True
CHEMBL3887617,102443,B,Rattus norvegicus,145,145,False,0.0,145.0,100.0,8,102443.0,"('3.1.4.17', '3.1.4.35')",EC_NUMBER,enzyme  phosphodiesterase  pde_10  pde_10a,Phosphodiesterase 10A,3,hydrolase,phosphodiesterase_pde_10,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-GMP phosphodiesterase"")",False,True,True,True
CHEMBL3887618,100010,B,,166,166,False,0.0,166.0,100.0,8,100010.0,"('3.1.4.17', '3.1.4.35')",EC_NUMBER,enzyme  phosphodiesterase  pde_10  pde_10a,Phosphodiesterase 10A,3,hydrolase,phosphodiesterase_pde_10,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-GMP phosphodiesterase"")",False,True,True,True
CHEMBL3887621,42,B,Homo sapiens,56,56,False,0.0,56.0,100.0,8,42.0,3.4.21.4,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Trypsin,True,True,True,True
CHEMBL3887623,102753,B,,138,138,False,0.0,69.0,50.0,8,102753.0,3.4.16.5,EC_NUMBER,enzyme  protease  serine  sc  s10,Serine protease S10 family,3,hydrolase,protease_serine,protease,Carboxypeptidase C,True,True,True,True
CHEMBL3887627,238,B,Homo sapiens,169,169,False,0.0,166.0,98.22485207100593,8,238.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  pdgfr,Tyrosine protein kinase PDGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3887631,100010,B,,115,115,False,0.0,115.0,100.0,8,100010.0,"('3.1.4.17', '3.1.4.35')",EC_NUMBER,enzyme  phosphodiesterase  pde_10  pde_10a,Phosphodiesterase 10A,3,hydrolase,phosphodiesterase_pde_10,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-GMP phosphodiesterase"")",False,True,True,True
CHEMBL3887641,30011,B,Homo sapiens,76,76,False,0.0,74.0,97.36842105263158,8,30011.0,2.7.12.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ttk,Other protein kinase TTK family,2,transferase,kinase_other,kinase,Dual-specificity kinase,True,True,True,True
CHEMBL3887642,100010,B,Homo sapiens,169,169,False,0.0,166.0,98.22485207100593,8,100010.0,"('3.1.4.17', '3.1.4.35')",EC_NUMBER,enzyme  phosphodiesterase  pde_10  pde_10a,Phosphodiesterase 10A,3,hydrolase,phosphodiesterase_pde_10,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-GMP phosphodiesterase"")",False,True,True,True
CHEMBL3887655,101235,B,,72,72,False,0.0,72.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887656,117266,B,,53,53,False,0.0,26.0,49.0566037735849,8,117266.0,3.6.4.6,EC_NUMBER,transporter  ntpase  errt,Endoplasmic reticular retrotranslocon family,3,hydrolase,transporter_ntpase,transporter,Vesicle-fusing ATPase,True,True,True,True
CHEMBL3887672,14037,B,Rattus norvegicus,59,59,False,0.0,59.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887673,12687,B,Rattus norvegicus,60,60,False,0.0,60.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887674,10266,B,Homo sapiens,111,111,False,0.0,111.0,100.0,8,10266.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  fgfr,Tyrosine protein kinase FGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3887675,11926,B,Homo sapiens,82,82,False,0.0,82.0,100.0,8,11926.0,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  fgfr,Tyrosine protein kinase FGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3887676,103725,B,Homo sapiens,63,63,False,0.0,63.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887678,12252,B,,166,166,False,0.0,163.0,98.19277108433737,8,12252.0,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3887679,12252,B,,379,379,False,0.0,368.0,97.09762532981529,8,12252.0,3.4.23.46,EC_NUMBER,enzyme  protease  aspartic  aa  a1a,Aspartic protease A1A subfamily,3,hydrolase,protease_aspartic,protease,Memapsin 2,True,True,True,True
CHEMBL3887681,103904,B,,88,88,False,0.0,88.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887682,103904,B,,49,49,False,0.0,49.0,100.0,8,,,,,,,,,,,,,,
CHEMBL3887687,10918,B,Homo sapiens,2,2,False,0.0,2.0,100.0,8,10918.0,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  tec,Tyrosine protein kinase Tec family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL3887688,100097,B,Homo sapiens,54,54,False,0.0,1.0,1.851851851851852,8,100097.0,2.7.10.2,EC_NUMBER,enzyme  kinase  protein kinase  tk  tec,Tyrosine protein kinase Tec family,2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,True,True,True
CHEMBL3887690,10849,B,Homo sapiens,53,53,False,0.0,53.0,100.0,8,10849.0,2.7.10.2,EC_NUMBER,"('enzyme  kinase  protein kinase  tk  jaka', 'enzyme  kinase  protein kinase  tk  jakb')","('Tyrosine protein kinase JakA family', 'Tyrosine protein kinase JakB family')",2,transferase,kinase_tk,kinase,Non-specific protein-tyrosine kinase,True,False,True,True
